 Maria Radio elo adas - 96 kbit/s,http://mariaradio.hu:8000/mr
 DWG Radio - 128 kbit/s,https://server23644.streamplus.de/stream/1/
 3ABN Radio Music Channel - 128 kbit/s,http://war.str3am.com:7180/MC01
 Z88.3 - 128 kbit/s,http://ice.zradio.org:80/z/med.aac?
 RADIO PLENO LOUVOR - 128 kbit/s,http://51.75.145.68:9650/stream/1/
 Can&#231;&#227;o Nova Brasilia - 128 kbit/s,https://rdamchp1-lh.akamaihd.net/i/rdamchp_1_0@193678/master.m3u8
 Evangelism Radio - 128 kbit/s,http://stream.radio.co/s1820bbaf2/listen
 Radio Crestin Aripi Spre Cer Mobile - 128 kbit/s,http://aripisprecer.ro:8127/stream/1/
 Radio Muslim - 96 kbit/s,http://128.199.156.6:80
 radio horeb - 128 kbit/s,http://rs16.stream24.org:8000/horeb.mp3?
 RADIO NOVA LUZ - 32 kbit/s,http://stm41.srvstm.com:8436/stream/1/
 KDRY - AM 1100 - 24 kbit/s,http://ic2.christiannetcast.com/kdry-am.mp3
 99.1 La Perrona (KXTA-FM) - 24 kbit/s,http://ic2.christiannetcast.com/kxta-fm
 - - 128 kbit/s,http://node-19.zeno.fm/a6vdrkrx9s5tv
 Radio Aripi Spre Cer Popular - 128 kbit/s,http://aripisprecer.ro:8123/stream/1/
 Spirit Radio Ireland - 128 kbit/s,http://199.189.111.149:8034/stream/1/
 Power of Worship Radio - 128 kbit/s,https://s4.radio.co/s325d5f1a1/listen
 Radio Unison 94.00 FM - 96 kbit/s,http://audio.radiounisonro.bisericilive.com:8080/radiounisonro.mp3
 RADIO SAINT LOUIS (MB RECASTER) - 128 kbit/s,http://91.121.29.104:8142/stream/1/
 Evangelica FM - 128 kbit/s,http://directradios.net:8343/stream2
 KJON 850AM - 64 kbit/s,http://grn-stream-01.miriamtech.net:8000/KJON850AM.mp3
 Ave Maria Radio - 64 kbit/s,http://ic2.mainstreamnetwork.com/wdeo-fm
 Freedom Radio - Svobodnoe Radio - 64 kbit/s,http://nradio.net:8080/free
 AllWorship Praise and Worship - 64 kbit/s,http://allworship.streamguys.org/praise
 Spiritual Footsteps Radio - 128 kbit/s,http://69.28.92.175:8000/stream/1/
 RVE Oradea - 64 kbit/s,http://38.96.148.39:6700/stream/1/
 Life 102.5 - 96 kbit/s,http://nwmedia-wnwc-fm.streamguys.com:80/wnwc-fm
 Radio Maria Austria - 96 kbit/s,http://live.radiomaria.at:8000/rma2
 The Revolution (Oldham) - 64 kbit/s,http://webradio.radiomonitor.com/stream/Revolution
 WUBZ - 64 kbit/s,http://204.141.167.20:12130/stream/1/
 Al Orthdoxiya Radio Station - 64 kbit/s,http://s2.viastreaming.net:7040/stream/1/
 GospelStarRadioOnline - 320 kbit/s,http://eu5.fastcast4u.com:5093/stream/1/
 ChristFM91.6 - 320 kbit/s,http://5.135.154.69:15664/stream/1/
 RadioBOSS Stream - 128 kbit/s,http://audio.sjamz.com:8262/stream
 Gregorien - 128 kbit/s,http://stric6.streamakaci.com:80/gregorien.mp3
 RadioMv.com - Russkoe hristianskoe radio - 24 kbit/s,http://65.19.173.132:2202
 Radio Crestin Aripi Spre Cer Predici - Christian Radio - 128 kbit/s,http://www.aripisprecer.ro:8129/stream/1/
 RADIO NEW COVENANT GOSPEL - 320 kbit/s,http://protostar.shoutca.st:8780/stream/1/
 IERA MITROPOLI SERRON & NIGRITIS - 128 kbit/s,http://s3.onweb.gr:8452
 ASEDA RADIO - 128 kbit/s,http://37.59.37.173:22542/stream/1/
 AllWorship CW - 64 kbit/s,http://allworship.streamguys.org/contemporary
 KDKR 91.3 FM - 128 kbit/s,http://live.kdkr.org:8000/kdkr
 The Power Station - 128 kbit/s,http://5.63.151.52:7032/stream/1/
 Radio Svetigora - 128 kbit/s,http://svetigoralive.com:8879/stream/1/
 Vallamaiyin Alaikal - Tamil Christian Radio - 256 kbit/s,http://74.208.24.178:80/stream/1/
 Enseignement - 64 kbit/s,http://stric6.streamakaci.com:80/enseignement.mp3
 KPOF - 64 kbit/s,http://ic1.sslstream.com/kpof-am
 Hope 103.2 - 64 kbit/s,http://stream.hopemedia.com.au/hope
 Radio Tele Bethesda - 64 kbit/s,http://zafemradio.com:9808
 WTBI - 96 kbit/s,http://192.241.185.108:8013/stream/1/
 /knwi - 96 kbit/s,http://nwmedia-knwi.streamguys.com:80/knwi
 Redeemer Broadcasting - 96 kbit/s,http://www.redeemerbroadcasting.org:8000/stream/1/
 Radio MARANATHA HD - 96 kbit/s,http://stream2.servercristianonetwork.com:8096/
 RENACER 106.1FM - 128 kbit/s,http://166.88.21.98:9850
 Kinship Christian Radio - 96 kbit/s,http://quarrel.str3am.com:7780/stream
 Portland Christian Radio: Radio Light - 128 kbit/s,http://184.75.243.30:8090
6 FM - 128 kbit/s,http://91.200.187.58:80/
 Parole - 64 kbit/s,http://stric6.streamakaci.com:80/parole-de-dieu.mp3
 Radio Ognjisce - Ljubljana - Slovenia - 128 kbit/s,http://real.ognjisce.si:8000/ognjisce.mp3
 Lindin Radio - 128 kbit/s,http://lindinhigh.stream.fo:8000/lindinhigh
 This is my server name - 128 kbit/s,http://ic2.christiannetcast.com/waxj-fm
 Radio Crestin Aripi Spre Cer MQ - Christian Radio - 128 kbit/s,http://aripisprecer.ro:8125/stream/1/
 Radio eM - 128 kbit/s,http://91.200.187.58:80
 VCR | Venice Classic Radio Auditorium - 128 kbit/s,http://uk2.streamingpulse.com:8010/stream/1/
 /classical-hi - 192 kbit/s,https://streams.audio.wgbh.org:8200/classical-hi
 Venice Classic Radio Italia * Beautiful Classical Music * - 128 kbit/s,http://174.36.206.197:8000/stream/1/
 All Classical 128 - 96 kbit/s,http://allclassical-ice.streamguys.com/ac96kmp3
 CINEMIX - 96 kbit/s,http://94.23.51.96:8001
 WWFM The Classical Network - 96 kbit/s,http://wwfm.streamguys1.com/live
 89.9 WDAV-FM - 128 kbit/s,http://audio-mp3.ibiblio.org:8000/wdav-112k
 Venice Classic Radio Italia * Beautiful Classical Music * Auditorium - 128 kbit/s,http://116.202.241.212:7015/stream/1/
 Adagio.FM - Timeless Classical Music from Medieval to Modern with Chat & Automated Requests - 128 kbit/s,http://hi5.adagio.fm
 WMHT - 128 kbit/s,http://wmht.streamguys1.com/wmht1
 ClassicalFM977 - 128 kbit/s,http://59.120.88.155:8000/live.mp3
 Hitstream.Fm - 192 kbit/s,http://77.161.211.219:443/stream/1/
 RadioBolivarianaVirtual FM - 48 kbit/s,http://131.0.136.54:7630/stream/1/
 CALM RADIO - SOLO PIANO &amp; GUITAR - Sampler - non royalty - 128 kbit/s,http://23.82.11.88:30228/stream/1/
 IPR Classical - 128 kbit/s,http://classical-stream.iowapublicradio.org/Classical.mp3
 WRCJ-FM - 128 kbit/s,http://pnj-01.stream101.com:9035/live
 CALM RADIO - CLASSICAL PIANO - Sampler - 128 kbit/s,http://23.82.11.88:30928/stream1
 CALMRADIO.COM - Classical Piano - 128 kbit/s,http://23.82.11.88:30928/stream
 Hawaii Public Radio HPR-2 - 128 kbit/s,http://khpr-ice.streamguys1.com/kipo2
 Radio Esperanza1140am - 128 kbit/s,https://radiolatina.live:10991/stream/1/
 Mexico. - 128 kbit/s,http://streaming.promomedios.com:8018/stream/1/
 RADIO CLASIC MOZART - 128 kbit/s,http://clasicradio.ro:8300/stream/1/
 CALMRADIO.COM - Gregorian Chants - 128 kbit/s,http://streams.calmradio.com:4428
 A1900Classical - 128 kbit/s,http://listen.radionomy.com/A1900-Classical
 Concertzender Oude Muziek - 128 kbit/s,http://streams.greenhost.nl:8080/oudemuziek
 NPO Radio4 - 96 kbit/s,http://icecast.omroep.nl/radio4-sb-mp3
 University Of Oregon - KWAX - 96 kbit/s,http://streaming.kwax.com:8000/stream/1/
 181.FM Classical - 128 kbit/s,https://streamingv2.shoutcast.com/japanimradio-radio-japonaise?=2
 Hi On Line Classic Radio - 320 kbit/s,http://mediaserv30.live-streams.nl:8088/live
 Klassik Radio Pure Verdi - 128 kbit/s,http://stream.klassikradio.de/verdi/mp3-128
 Klassik Radio Nature - 128 kbit/s,http://stream.klassikradio.de/nature/mp3-128
 Klassik Radio Chor - 128 kbit/s,http://stream.klassikradio.de/chor/mp3-128
 Klassik Radio Games - 128 kbit/s,http://stream.klassikradio.de/games/mp3-128
 Klassik Radio Pure Beethoven - 128 kbit/s,http://stream.klassikradio.de/beethoven/mp3-128
 Klassik Radio Piano - 128 kbit/s,http://stream.klassikradio.de/piano/mp3-128
 Klassik Radio Klassik Dreams - 128 kbit/s,http://stream.klassikradio.de/dreams/mp3-128
 Klassik Radio - Live - 128 kbit/s,http://stream.klassikradio.de/legenden/mp3-128
 Klassik Radio Pure Bach - 128 kbit/s,http://stream.klassikradio.de/purebach/mp3-128
 Klassik Radio Lounge Beat - 128 kbit/s,http://stream.klassikradio.de/lounge-beat/mp3-128
 Klassik Radio Opera - 128 kbit/s,http://stream.klassikradio.de/opera/mp3-128
 Klassik Radio Jean Michel Jarre - 128 kbit/s,http://stream.klassikradio.de/jmjarre/mp3-128
 Klassik Radio Lounge - 128 kbit/s,http://stream.klassikradio.de/lounge/mp3-128
 Klassik Radio Klassik Rock - 128 kbit/s,http://stream.klassikradio.de/klassikrock/mp3-128
 Klassik Radio New Classics - 128 kbit/s,http://stream.klassikradio.de/newclassics/mp3-128
 Klassik Radio Healing - 128 kbit/s,http://stream.klassikradio.de/healing/mp3-128
 Klassik Radio Friends Home - 128 kbit/s,http://stream.klassikradio.de/friendshome/mp3-128
 Klassik Radio Smooth - 128 kbit/s,http://stream.klassikradio.de/smooth/mp3-128
 Klassik Radio Pure Mozart - 128 kbit/s,http://stream.klassikradio.de/mozart/mp3-128
 Klassik Radio Schiller - 128 kbit/s,http://stream.klassikradio.de/schiller/mp3-128
 Klassik Radio Till Brönner - 128 kbit/s,http://stream.klassikradio.de/tillbroenner/mp3-128
 Amadeus Vivo - 96 kbit/s,http://18.220.84.192:8484/stream/1/
 CALM RADIO - GREGORIAN - Sampler - 128 kbit/s,http://23.82.11.88:4428/stream
 GotRadio - Piano Perfect - 128 kbit/s,http://gr02.cdnstream.com:8050
 Geen dag zonder Bach - 160 kbit/s,http://streams.greenhost.nl:8080/bach
 TheClassicalStation - 128 kbit/s,http://audio-mp3.ibiblio.org:8000/wcpe.mp3
 Barok - 160 kbit/s,http://streams.greenhost.nl:8080/barok
 WGUC - 320 kbit/s,http://stream.cinradio.org/noads-wguc
 SikhNet Radio - Channel 3 - Classical Raag Gurbani Kirtan - 32 kbit/s,http://radio2.sikhnet.com:8014/autodj
 RadioArt - Piano &amp; Guitar - 96 kbit/s,http://live.radioart.com/fPiano_and_guitar.mp3
 WFMT - 256 kbit/s,http://stream.wfmt.com/main-source
 Accent4 (mp3) - 128 kbit/s,http://str0.creacast.com/accent4
 Beethoven Channel - 128 kbit/s,http://beethovenstream.com:8010/128
 Classical 88.1 WDPR - 128 kbit/s,http://live.str3am.com:2520/live
 CALM RADIO - HARPSICHORD - Sampler - 128 kbit/s,http://23.82.11.88:12628/stream
 Concertzender - 256 kbit/s,http://streams.greenhost.nl:8080/live
 ABCSymphony - 128 kbit/s,http://listen.radionomy.com/ABC-Symphony
 RADIO CLASIC BEETHOVEN - 128 kbit/s,http://clasicradio.ro:7200/stream/1/
 Decennial Gothica Radio I - 192 kbit/s,http://23.29.71.154:8226/stream/1/
 no name - 96 kbit/s,http://wblv.streamguys1.com/live
 WEMC - 128 kbit/s,http://media.wmra.org:8000/wemc
 CALM RADIO - SYMPHONY - Sampler - 128 kbit/s,http://23.82.11.88:1028/stream1
 CALM RADIO - CHOPIN - Sampler - 128 kbit/s,http://23.82.11.88:7628/stream
 ITU Radio Classical - 128 kbit/s,http://160.75.86.29:8088/stream/5/
 KVNO - 128 kbit/s,http://kvnovm-hd1.unomaha.edu:8000/listen.aac
 CALM RADIO - CHAMBER MUSIC - Sampler - 128 kbit/s,http://23.82.11.88:7528/stream
 Klara - 128 kbit/s,http://icecast.vrtcdn.be/klara.aac
 WKAR Classical - 128 kbit/s,http://mozart.wkar.msu.edu:80/wkar-classical
 Classical For Studying - 128 kbit/s,http://51.68.215.9:8000/stream/1/
 WMFE Classical - 56 kbit/s,http://wmfe.iad.streamguys1.com:80/wmfe2
 KUAT 192 - 192 kbit/s,http://streaming.azpm.org:80/kuat192.mp3
 DI Radio Digital Impulse - Classical - 320 kbit/s,http://orion.shoutca.st:8978/stream/1/
 Just playing Haydn - 192 kbit/s,http://198.245.50.150:8020/stream/1/
 011.FM - Pure Piano - 192 kbit/s,http://listen.011fm.com:80/stream22
 De Gehoorde Stilte - 160 kbit/s,http://streams.greenhost.nl:8080/gehoordestilte
 Public Domain Classical - 160 kbit/s,http://relay.publicdomainproject.org/classical.aac
 N/A - 32 kbit/s,http://Radyo.SohbetBurada.Com:9998
 Davide of MIMIC - 320 kbit/s,http://149.255.59.162:8018/stream/1/
 VPR Classical from Vermont Public Radio - 128 kbit/s,http://vprclassical.streamguys.net/vprclassical128.mp3
 CALMRADIO.COM - Baroque - 128 kbit/s,http://23.82.11.88:3328/stream/1/
 RADIO CLASIC ROMANIA HD - 128 kbit/s,http://clasicradio.ro:8000/stream/1/
 Unnamed Server - 128 kbit/s,http://eco.onestreaming.com:8209/stream/1/
 RadioSon.ru - your radio plays here! Radio Classical Music channel. - 128 kbit/s,http://www.radioson.ru:8009/venice-classic-radio.mp3
Srbija) - 128k - 128 kbit/s,http://109.206.96.34:8030
 CALM RADIO - TCHAIKOVSKY - Sampler - 128 kbit/s,http://23.82.11.88:8728/stream
 Dance Wave! - 128 kbit/s,http://stream.dancewave.online:8080/dance.mp3
 Techno - AAC+ - 128 kbit/s,http://s2.radioparty.pl:8000/stream64aac
 B4B RADIO CLUB DANCE OFFICAL - 192 kbit/s,https://eu10.fastcast4u.com:2650/stream/1/
 ClubMixx - 128 kbit/s,http://tuner.m1.fm/clubmix.mp3
 CLUBE - 128 kbit/s,http://ice01.kshost.com.br:8000/live
 Praiseworld Radio - 128 kbit/s,http://streaming.radio.co/s7dc18f0ad/listen
 VirtualDJ Radio :: ClubZone :: Channel 1 - 128 kbit/s,http://52.0.120.216:8000/stream/1/
 CFM FRENCHIE 128mp3 - 128 kbit/s,http://cdn.nrjaudio.fm/adwz1/fr/30213/mp3_128.mp3
 54HOUSE.FM CLUB - 192 kbit/s,http://62.138.2.128:8000/autodj
 club - 128 kbit/s,http://out03.t4e.dj/main_high.mp3
 : SONICA CLUB : - 128 kbit/s,https://ssl1.viastreaming.net:8032/stream/1/
 pure fm - berlins electronic radio - 128 kbit/s,http://s1.radionetz.de:8000/purefm-bln.mp3
 Love City FM - 128 kbit/s,http://radio.lovecity3d.com:8130
 Club70 - 128 kbit/s,http://listen.radionomy.com:80/Club70
 Club Music Radio - FOLK - 320 kbit/s,http://cmr-hosting.com:8010/stream/1/
 Radio Bandit - 192 kbit/s,http://live.radiobandit.ro:8000/stream/1/
 bigFM URBAN CLUB BEATS (DJ-MIX) - 128 kbit/s,http://streams.bigfm.de/urbanilr-64-aac
 ClubMix Radio Romania - 320 kbit/s,http://live.radioclubmix.ro:9999/stream/1/
 Club Music Radio - TAMBURA - 320 kbit/s,http://cmr-hosting.com:8070/stream/1/
 Mex Rádió Live - 128 kbit/s,http://stream.diazol.hu:31000/live.mp3
 Club Music Radio - POP &amp; DANCE - 320 kbit/s,http://cmr-hosting.com:8020/stream/1/
 Club Music Radio - LOVE SONG - 320 kbit/s,http://cmr-hosting.com:8040/stream/1/
 RÁDIO CLUBE FM - 128 kbit/s,http://hts02.kshost.com.br:8842/stream/1/
 C9 Radio - Only Hits! - c9.fr - 192 kbit/s,http://stream.c9.fr:80/c9radio-192.mp3
 [RMF CLUB] - 128 kbit/s,http://rs7-krk2-cyfronet.rmfstream.pl/rmf_club
Srbija) - 128k - 128 kbit/s,http://109.206.96.34:8090
 DiscoParty.pl - Club MiX - 128 kbit/s,https://s3.slotex.pl:7354/stream/1/
 Club Music Radio - 70&apos;s 80&apos;s 90&apos;s - 320 kbit/s,http://cmr-hosting.com:8030/stream/1/
 Radio Caprice - Club Dance - 320 kbit/s,http://79.111.119.111:9099
 Dance Club Music Radio - 128 kbit/s,http://s35.myradiostream.com:6846/stream/1/
 Club Music Radio - ITALO DISCO - 320 kbit/s,http://cmr-hosting.com:8050/stream/1/
 Mex Rádió Retro csatorna - 128 kbit/s,http://stream.diazol.hu:31020/retro.mp3
 ABC Dance - 192 kbit/s,https://listen.radioking.com/radio/324967/stream/374263?=1
 Clube FM - 64 kbit/s,http://209.126.97.239:443/stream/36/
 J-Club Powerplay HipHop - 128 kbit/s,https://kathy.torontocast.com:3350/stream/1/
 Club 85 - 128 kbit/s,http://stream.laut.fm/club85
 Club Music Radio - ExYU POP-ROCK - 320 kbit/s,http://cmr-hosting.com:8080/stream/1/
 Bass-Clubbers.eu - 192 kbit/s,http://87.98.217.63:12548/stream/1/
 Radio Clube de Lamego - 128 kbit/s,http://109.71.41.6:8110/stream/1/
 Radio Dijaspora: Club Mix - 128 kbit/s,http://94.249.254.11:9050/stream/1/
 pure fm - hamburgs electronic radio - 128 kbit/s,http://s1.radionetz.de:8000/purefm-hh.mp3
 RussianRoulette/LONDON/RUSSIAN TOP100/POP&amp;CLUB/Best Shuffle Dance Music VIDEOCLIPS www.facebook.com/groups/RUSSIANLIFELONDON/media/videos/ RussianRouletteRadio@GMAIL.COM - 128 kbit/s,http://149.202.22.75:8134/stream/1/
 Radio Clube de Penafiel - 128 kbit/s,http://listen.radionomy.com:80/radiosanseveroweb2
 Club FM Bamberg - 192 kbit/s,http://rs7.stream24.net:80/clubfm.mp3
 Radio Studio Souto - Clube da Crianca - 64 kbit/s,https://centova5.transmissaodigital.com:20011/stream/1/
 clubradiohitkeller - 128 kbit/s,http://server30799.streamplus.de:10032
 Intense Radio - We love Dance - 192 kbit/s,http://secure.live-streams.nl:80/live
 I Love bigFM Urban Club Beats - 128 kbit/s,http://streams.bigfm.de/bigfm-urbanclubbeats-128-mp3
 pure fm - bayerns electronic radio - 128 kbit/s,http://s1.radionetz.de:8000/purefm-by.mp3
 Radio Club 80 HD - 320 kbit/s,http://play.enhd.co:7024
 Devil-Sound-Club - 128 kbit/s,http://listen.radionomy.com:80/Devil-Sound-Club
 Radio Noise Romania - 128 kbit/s,http://asculta.radionoise.ro:9100/stream/1/
 Club Radio One - 128 kbit/s,http://all.rmin.co.uk:8000/rmin.mp3
 yugotopia-beat-club - 128 kbit/s,http://stream.laut.fm/yugotopia-beat-club
 Tech- and Minimal House and Techno - 192 kbit/s,http://mp3.stream.tb-group.fm/clt.mp3
 Planeta FM - www.radiomh.pl - 128 kbit/s,http://91.121.139.101:9000
 SOULLIVEFM.COM - 1st Club Radio - 128 kbit/s,http://radio.soullive.ru:8000/soul128
 stlclubradio.com - 128 kbit/s,http://91.121.134.23:8276/stream/1/
 ClubRadio.cz - 192 kbit/s,http://ipip.clubradio.cz:7996
 Divine Club Worldwide Radio - 64 kbit/s,http://68.168.101.146:8555
 DigitalClubRadio - 192 kbit/s,http://149.202.22.75:8024/stream/1/
Srbija) - 48k - 192 kbit/s,http://109.206.96.34:8095
 ClubMix Radio Romania 2 - 128 kbit/s,http://live.radioclubmix.ro:9999/stream/2/
 Radio Club Network - 192 kbit/s,http://nr9.newradio.it:9438/stream/1/
 Radio Caprice - Russian Club Dance - 192 kbit/s,http://79.120.77.11:9033
 Intense Radio - We love Dance 192k - 128 kbit/s,http://82.94.204.91:8050
 Club-Generation - 128 kbit/s,http://streamplus52.leonex.de:10020
 Club Music Radio - 70&#039;s 80&#039;s 90&#039;s - 320 kbit/s,http://cmr-hosting.com:8030/stream
 pure fm - Frankfurts Stadtradio - 128 kbit/s,http://s1.radionetz.de:8000/purefm-ff.mp3
 897 Dance Radio - 128 kbit/s,http://5.63.151.52:7230/stream/1/
 Wally Byam Airstream Club Streaming - 64 kbit/s,http://199.195.194.140:8010
 Generation Dorothee - 128 kbit/s,http://213.186.61.62:8410
 Intense Radio - 128 kbit/s,http://82.94.204.91:8050/stream/1/
 Pearl Jam&#039;s 10 Club Radio - 128 kbit/s,http://radio.nugs.net/pearljam
 OrangeLine Radio -- Japanese Club Sounds -- - 256 kbit/s,http://61.194.62.8:8000
 Clube do Rock FM Comunitaria - 32 kbit/s,mms://radioclubedorock.no-ip.org:1000
 ((:( CLUBKYDZ ):)) - 192 kbit/s,http://198.58.124.220:54103
 hitxl1_clubsound - 128 kbit/s,http://hitxl1clubsound.stream.laut.fm/hitxl1_clubsound
 G One Radio - 128 kbit/s,http://www.radioking.com/play/g-one-radio/977
 Kronehit Clubland - 128 kbit/s,http://streamingv2.shoutcast.com/japanimradio-radio-japonaise
 Royal Radio Club - 128 kbit/s,http://193.33.170.218:8000/RoyalClub
 UFO Club LIVE - 128 kbit/s,http://listen.radionomy.com:80/J1Kawaii
 The Paul Parent Garden Club Show - High Bitrate - 32 kbit/s,http://flow01.gcnlive.com/paulParent-hi.mp3
 Unspecified name - 128 kbit/s,http://listen.radioking.com/radio/1201/stream/80
 181.FM Comedy Club - 128 kbit/s,http://104.200.142.58:8026
 club_74 - 128 kbit/s,http://stream.laut.fm/club_74
 Bluesclub - 128 kbit/s,http://stream.laut.fm/bluesclub
 181.FM Techno Club - 128 kbit/s,http://208.84.155.85:8180
 MixFeever - 128 kbit/s,http://listen.mixfeever.com/feevermix
 Flux-Clubsandwich - 128 kbit/s,http://streams.fluxfm.de/clubsandwich/mp3-128
 R.SA Oldieclub - 128 kbit/s,http://streams.rsa-sachsen.de/rsa-oldies/mp3-128
 1.FM - Club 1 Radio - 320 kbit/s,https://strm112.1.fm/club_128
 - - 320 kbit/s,http://stream.zenolive.com/cpvysp4m4ceuv
 Hits 1 radio - 128 kbit/s,https://radio4.pro-fhi.net/radio/9139/stream2
 http://www.listen2myshow.co.uk - 128 kbit/s,http://198.7.62.157:8177
 Club Mirchi Hindi FM - 48 kbit/s,http://clubmirchihdlive-lh.akamaihd.net/i/ClubMirchiHDLive_1_1@336269/master.m3u8
 MGN RADIO by GTF CLUB - 48 kbit/s,http://stream.gtf.club:8030/stream
 SomaFM presents: Indie Pop Rocks! [SomaFM] - 128 kbit/s,http://ice1.somafm.com/indiepop-128-mp3
 Radio K - 256 kbit/s,http://128.101.73.38:8256/stream/1/
 radioFH! - 192 kbit/s,https://server28989.streamplus.de/stream/1/
 WUSB high bandwidth stream 631-632-6901 - 128 kbit/s,http://stream.wusb.stonybrook.edu:8090
 kalx-320-aac - 128 kbit/s,http://stream.kalx.berkeley.edu:8000/kalx-320.aac
 KWVA - 128 kbit/s,http://128.223.206.71:8000/stream/1/
 PA) - 64 kbit/s,http://74.115.212.125:80
 WMFO Mobile Stream - 64 kbit/s,http://130.64.29.252:80/stream/1/
 kalx-256-mp3 - 256 kbit/s,http://stream.kalx.berkeley.edu:8000/kalx-256.mp3
 90.5 - KCSU Fort Collins (256) - 256 kbit/s,http://129.82.220.62:8000/stream/1/
 93.3 CFMU - 128 kbit/s,http://138.197.136.105:8000/mount.128mp3
 VT 90.1 [128kbps] - 128 kbit/s,http://icecast.uvm.edu:8005/wruv_fm_128
 stream256 - 256 kbit/s,http://wruw-stream.wruw.org:8000/stream256.mp3
 WGSU 89.3 SUNY Geneseo - 256 kbit/s,http://wgsu-live.geneseo.edu:8000/icy_0
 KTRU - 128 kbit/s,http://128.42.128.29:80/live
 The Basement WVUD-2 - 32 kbit/s,http://128.175.76.123:8000/stream/3/
 Sanbaradio - 128 kbit/s,http://5.135.39.189:8020/stream/1/
 Unica Radio | Cagliari - 192 kbit/s,http://streaming.unicaradio.it:80/unica192.mp3
 WVUD-FM University of Delaware - 32 kbit/s,http://128.175.76.123:8000/stream/1/
 WXJM College Radio - 128 kbit/s,http://media.wmra.org:8000/wxjm
 no name - 128 kbit/s,http://streams.wcdbfm.com:8000/stream
 Radio K (KUOM) : Real College Radio - 256 kbit/s,http://128.101.73.38:8256
 KAOS - 128 kbit/s,http://205.134.192.90:8930/stream/1/
 VA [Vorbis 128 kbps] - 128 kbit/s,http://engine.wuvt.vt.edu:8000/wuvt.ogg
 KBCU-FM Bethel College Radio - 128 kbit/s,http://kbcu-live.bethelks.edu:8000/kbcu
 WAWL - 192 kbit/s,http://91.121.195.222:9204/stream/1/
 College Underground Radio - 128 kbit/s,https://streamer.radio.co/sbc698b4e9/listen
 VA [AAC 128 kbps] - 128 kbit/s,http://stream.wuvt.vt.edu:80/wuvt.aac
 INDI 101-5 - 192 kbit/s,http://142.222.6.62:8000/stream/1/
 Black Squirrel Radio / Kent State Student Radio - 96 kbit/s,http://131.123.202.81:8000/stream/1/
 WVYC-FM - 128 kbit/s,http://192.245.87.103:8000/stream/1/
 WWEC - 128 kbit/s,http://173.240.224.27:8000/stream/1/
 WJJW 91.1 FM -- Massachussetts College of Liberal Arts - 128 kbit/s,http://64.202.98.51:8010
 Aggie Radio - 96 kbit/s,http://aggiestream.bluezone.usu.edu:8888
 N/A - 128 kbit/s,http://104.250.149.122:9106/stream/1/
 Radio UAC - 96 kbit/s,http://192.100.163.140:8000
 WCCR - Purdue Student Radio - 96 kbit/s,http://128.210.109.71:8000/stream/1/
 Indie Pop Rocks! [SomaFM] - 96 kbit/s,http://ice3.somafm.com/indiepop-64-aac
 VA [Vorbis 320 kbps] - 320 kbit/s,http://engine.wuvt.vt.edu:8000/wuvt-hq.ogg
 LibreTime! - 320 kbit/s,http://198.188.255.100:8000
 Ignite Radio Now - 96 kbit/s,http://142.222.6.62:8000/stream/2/
 WA - Live From The Evergreen State College - 128 kbit/s,http://205.134.192.90:8930/stream
 101.5 The Hawk - 192 kbit/s,http://142.222.6.62:8000/stream/2
 WVFS Tallahassee - 160 kbit/s,http://voice.wvfs.fsu.edu:8000/stream
 CFBU 103.7  Brock Radio - 192 kbit/s,http://s2.stationplaylist.com:8110
 91.1 KLSU RADIO POWERED BY YOU - 192 kbit/s,http://130.39.238.143:8002/stream/1/
 Feniks.fm - 128 kbit/s,http://62.93.43.58:8000
 Hertz 87.9 - Campusradio fuer Bielefeld - 128 kbit/s,http://stream.radiohertz.de/hertz-lq.mp3
 Wheaton College - 64 kbit/s,mms://adam2.wheaton.edu/live
 WMUL - 48 kbit/s,mms://windowsmedia.marshall.edu/wmulfm/zz_listenlivelink/opener1.wma
 KKSM - 32 kbit/s,mms://venus.palomar.edu/kksm
 Kbeach - 128 kbit/s,mms://134.139.144.25:8080
 WEAA Morgan State University NPR 89.9 FM - 128 kbit/s,mms://streamer.morgan.edu/wmtencoder/weaa
 WPPJ Point Park University 670 AM - 32 kbit/s,mms://72.237.94.75:23541
 KWRS Whitworth Pirate Radio 90.3 FM - 32 kbit/s,mms://media.whitworth.edu/kwrs/webcast.asf
 Southwestern College - 32 kbit/s,mms://stream.sckans.edu/kswc
 Gaylord College of Journalism & Mass Communication - 128 kbit/s,mms://a1453.l987359452.c9873.g.lm.akamaistream.net/D/1453/9873/v0001/reflector:59452
 Jacksonville State University - 32 kbit/s,mms://wmedia.jsu.edu:1999
 KFHS - 128 kbit/s,http://kfhs.out.airtime.pro:8000/kfhs_a
 BRTK - 128 kbit/s,mms://bms.brtk.net/bayrakfm
 WMBR Live Stream - 128 kbit/s,http://stream.wmbr.org:8000/hi
 Trespatines Radio Show - 64 kbit/s,http://149.56.155.73:8095/stream/1/
 humor - 128 kbit/s,http://live.topfm.hu:8000/comedy.mp3
 BritCom 1 - British Comedy Radio - Old Time Radio (Pumpkin FM OTRN) - 128 kbit/s,http://149.255.59.164:8132/stream/1/
 ..::SHEMROON COMEDY RADIO::.. | PERSIAN IRAN FARSI IRANIAN - 64 kbit/s,http://192.99.17.12:5919/stream/1/
